event_id,time_utc,mag,status,place,lon,lat,depth_km,cell_id,Z,x_m,y_m,is_post,t_sec_pre0,t_sec_post0
usc000tedt,2015-01-09T06:19:54.600Z,2.7,reviewed,"3 km NW of Perkins, Oklahoma",-97.0583,35.9994,4.016,1143,1,-94546.5737824749,1439196.81359678,0,32249994.5999999,-5852405.4000001
usc000te4p,2015-01-09T06:44:16.400Z,3.5,reviewed,"7 km S of Guthrie, Oklahoma",-97.418,35.8143,6.593,1098,1,-126988.679266831,1418891.20448428,0,32251456.4000001,-5850943.5999999
usc000te67,2015-01-09T06:53:57.200Z,3.1,reviewed,"7 km S of Guthrie, Oklahoma",-97.4212,35.8159,7.452,1098,1,-127272.554214784,1419074.61281934,0,32252037.2,-5850362.79999995
usc000te5e,2015-01-09T07:44:02.200Z,2.7,reviewed,"5 km SSW of Perry, Oklahoma",-97.3048,36.2419,5.185,1228,1,-116194.308566763,1466626.22504192,0,32255042.2000001,-5847357.79999995
usc000te65,2015-01-09T09:23:29.200Z,2.8,reviewed,"7 km S of Guthrie, Oklahoma",-97.4131,35.8148,6.904,1098,1,-126549.060819156,1418940.64553036,0,32261009.2000001,-5841390.79999995
usc000te6q,2015-01-09T16:39:48.700Z,3.5,reviewed,"3 km ESE of Morrison, Oklahoma",-96.9784,36.2842,5.284,1229,1,-87080.343565109,1471014.5495528,0,32287188.7,-5815211.29999995
usc000te6x,2015-01-09T16:51:50.400Z,3.3,reviewed,"7 km NNE of Glencoe, Oklahoma",-96.8926,36.2886,4.898,1230,1,-79439.5095560663,1471432.17746227,0,32287910.4000001,-5814489.5999999
usc000teeu,2015-01-10T04:26:07.500Z,3,reviewed,"7 km S of Guthrie, Oklahoma",-97.4153,35.8136,7.063,1098,1,-126748.066452905,1418809.23174829,0,32329567.5,-5772832.5
usc000tef0,2015-01-10T05:06:52.600Z,3.1,reviewed,"3 km SSE of Perry, Oklahoma",-97.2732,36.2627,4.949,1228,1,-113349.243349755,1468917.5008234,0,32332012.5999999,-5770387.4000001
usc000tef1,2015-01-10T05:12:39.200Z,2.9,reviewed,"5 km NNE of Dale, Oklahoma",-97.0145,35.434,3.327,1014,1,-91309.4539580387,1375856.68672157,0,32332359.2,-5770040.79999995
usc000tef3,2015-01-10T05:29:14.700Z,2.6,reviewed,"6 km S of Guthrie, Oklahoma",-97.415,35.8195,3.851,1098,1,-126711.365982977,1419469.36569134,0,32333354.7,-5769045.29999995
usc000tef6,2015-01-10T06:14:03.300Z,3.2,reviewed,"4 km ESE of Perry, Oklahoma",-97.2469,36.2699,5.329,1228,1,-110997.387093838,1469692.81243571,0,32336043.3,-5766356.70000005
usc000teff,2015-01-10T08:39:19.100Z,3,reviewed,"11 km ENE of Wakita, Oklahoma",-97.7994,36.9163,3.081,1355,1,-158804.208794071,1542881.32254905,0,32344759.0999999,-5757640.9000001
usc000tgk1,2015-01-10T11:52:42.400Z,2.6,reviewed,"6 km NW of Quinlan, Oklahoma",-99.0864,36.5019,5.889,1263,1,-273863.000129008,1499398.95551862,0,32356362.4000001,-5746037.5999999
usc000tege,2015-01-10T12:35:54.200Z,2.6,reviewed,Oklahoma,-99.0779,36.4941,5,1263,1,-273137.334587496,1498501.19800701,0,32358954.2,-5743445.79999995
usc000tegk,2015-01-10T13:27:25Z,3.2,reviewed,"8 km S of Covington, Oklahoma",-97.57,36.23,5,1227,1,-139830.799109291,1465650.79262318,0,32362045,-5740355
usc000tei4,2015-01-10T16:36:26.260Z,3.2,reviewed,"7 km ENE of Anthony, Kansas",-97.9438,37.1703,5,1440,0,-170964.274638988,1571587.32091308,0,32373386.26,-5729013.74000001
ismpkansas70065448,2015-01-10T23:51:52.730Z,2.64,reviewed,"2 km W of Freeport, Kansas",-97.8895,37.1998333,7.78,1440,0,-166123.235091798,1574799.78028715,0,32399512.73,-5702887.26999998
usc000telq,2015-01-11T00:05:08.860Z,2.9,reviewed,"3 km W of Freeport, Kansas",-97.8925,37.1966,7.3,1440,0,-166394.172464501,1574442.78231307,0,32400308.8599999,-5702091.14000011
usc000tem5,2015-01-11T04:31:57.200Z,2.6,reviewed,"3 km NE of Carmen, Oklahoma",-98.4322,36.6051,5,1309,0,-215532.942413103,1509270.4826378,0,32416317.2,-5686082.79999995
usc000thwi,2015-01-11T05:04:12.300Z,2.5,reviewed,"10 km SSW of Burlington, Oklahoma",-98.4862,36.8192,5,1352,0,-219689.707664514,1533372.41280291,0,32418252.3,-5684147.70000005
ismpkansas70065603,2015-01-11T06:08:15.750Z,2.62,reviewed,"2 km W of Freeport, Kansas",-97.8881667,37.199,7.8,1440,0,-166007.883081926,1574704.09062303,0,32422095.75,-5680304.25
usc000thxg,2015-01-11T06:53:35.500Z,2.6,reviewed,"8 km S of Guthrie, Oklahoma",-97.4074,35.8052,6.943,1098,1,-126054.557121714,1417858.30757323,0,32424815.5,-5677584.5
usc000tevs,2015-01-11T09:11:39.500Z,2.5,reviewed,"8 km NE of Kremlin, Oklahoma",-97.7535,36.5958,5.686,1312,1,-155416.323572123,1506904.27032564,0,32433099.5,-5669300.5
usc000tiaq,2015-01-11T09:20:01.300Z,2.5,reviewed,"8 km NE of Kremlin, Oklahoma",-97.7538,36.5976,5,1312,1,-155439.189066083,1507106.3737891,0,32433601.3,-5668798.70000005
usc000temr,2015-01-11T10:28:21.900Z,3.4,reviewed,"8 km SSE of Guthrie, Oklahoma",-97.4063,35.805,6.686,1098,1,-125956.373572632,1417834.45826124,0,32437701.9000001,-5664698.09999991
usc000teux,2015-01-11T21:13:50.400Z,2.8,reviewed,"9 km N of Lucien, Oklahoma",-97.4518,36.3608,8.146,1227,1,-129080.461381006,1480132.05789317,0,32476430.4000001,-5625969.5999999
usc000teq7,2015-01-12T00:10:50.400Z,2.6,reviewed,"9 km W of Mulhall, Oklahoma",-97.513,36.0578,5.384,1184,1,-135061.601983494,1446285.46811203,0,32487050.4000001,-5615349.5999999
usc000teup,2015-01-12T03:27:39.600Z,2.5,reviewed,"3 km SW of Medford, Oklahoma",-97.7679,36.7885,6.049,1355,1,-156290.890251641,1528512.75086543,0,32498859.5999999,-5603540.4000001
usc000tetn,2015-01-12T03:36:36.200Z,2.5,reviewed,"2 km ESE of Nescatunga, Oklahoma",-98.131,36.743,5,1310,1,-188500.059287274,1524074.84229667,0,32499396.2,-5603003.79999995
usc000terd,2015-01-12T04:05:43.300Z,2.7,reviewed,"9 km W of Mulhall, Oklahoma",-97.5129,36.0562,5.486,1184,1,-135055.528367471,1446106.16868678,0,32501143.3,-5601256.70000005
usc000tet8,2015-01-12T13:06:30.700Z,2.6,reviewed,"5 km NE of Stillwater, Oklahoma",-97.0066,36.1462,5.664,1186,1,-89753.8380124424,1455585.66001573,0,32533590.7,-5568809.29999995
usc000tetm,2015-01-12T14:43:24.900Z,2.6,reviewed,"4 km SE of Perry, Oklahoma",-97.2478,36.2593,5.803,1228,1,-111093.087447734,1468506.72948268,0,32539404.9000001,-5562995.0999999
usc000tex7,2015-01-12T19:32:49.600Z,2.6,reviewed,"7 km S of Guthrie, Oklahoma",-97.4394,35.8147,6.636,1098,1,-128904.327783399,1418964.79784803,0,32556769.5999999,-5545630.4000001
usc000texs,2015-01-12T19:44:41.900Z,2.6,reviewed,"3 km ESE of Perry, Oklahoma",-97.2518,36.2742,4.404,1228,1,-111427.209633022,1470180.12233505,0,32557481.9000001,-5544918.0999999
usc000tezc,2015-01-12T20:38:29.300Z,2.6,reviewed,"3 km SSW of Morrison, Oklahoma",-97.0173,36.2674,5.711,1229,1,-90562.5652430003,1469169.33834461,0,32560709.3,-5541690.70000005
usc000tf1e,2015-01-12T22:26:30.700Z,2.7,reviewed,"6 km SW of Lamont, Oklahoma",-97.6007,36.6472,5.136,1313,0,-141777.701561768,1512422.67833436,0,32567190.7000001,-5535209.29999995
usc000tf2l,2015-01-13T02:10:25.200Z,3.1,reviewed,"3 km N of Meridian, Oklahoma",-97.2394,35.8755,6.577,1142,1,-110905.800792507,1425519.54660004,0,32580625.2,-5521774.79999995
usc000tf80,2015-01-13T08:08:59.100Z,2.5,reviewed,"7 km ESE of Byron, Oklahoma",-98.2098,36.8825,6.337,1353,1,-195105.77248251,1539859.25485219,0,32602139.0999999,-5500260.9000001
usc000tf5f,2015-01-13T09:59:46.400Z,3.6,reviewed,"2 km ENE of Medford, Oklahoma",-97.7066,36.8175,5.5,1355,1,-150813.923195741,1531662.27826041,0,32608786.4000001,-5493613.59999991
usc000tf7s,2015-01-13T12:00:36.300Z,2.8,reviewed,"6 km ENE of Covington, Oklahoma",-97.5183,36.3318,7.267,1227,1,-135044.420512727,1476976.59344557,0,32616036.3,-5486363.70000005
usc000tf74,2015-01-13T13:55:40.700Z,2.8,reviewed,"3 km NE of Renfrow, Oklahoma",-97.6217,36.9483,4.053,1399,0,-143061.901239429,1546183.9754096,0,32622940.7,-5479459.29999995
usc000tf78,2015-01-13T14:06:38Z,2.6,reviewed,"2 km NE of Medford, Oklahoma",-97.7067,36.8222,5.433,1355,1,-150813.302910075,1532188.93756415,0,32623598,-5478802
usc000tf85,2015-01-13T16:15:31.700Z,2.6,reviewed,"9 km S of Covington, Oklahoma",-97.5693,36.2254,5.054,1227,1,-139776.967093134,1465134.62972809,0,32631331.7,-5471068.29999995
usc000tfaf,2015-01-13T16:24:04.200Z,2.6,reviewed,"0 km SE of Byron, Oklahoma",-98.2869,36.8955,4.968,1353,1,-201876.680223283,1541476.44479528,0,32631844.2,-5470555.79999995
usc000tfa3,2015-01-13T17:07:05Z,2.8,reviewed,"9 km NW of Arcadia, Oklahoma",-97.3875,35.739,5.433,1099,1,-124380.542412134,1410420.91138529,0,32634425,-5467975
usc000tfbd,2015-01-13T17:53:15.200Z,2.5,reviewed,"4 km NE of Renfrow, Oklahoma",-97.617,36.9529,5,1399,0,-142638.550874305,1546692.24966786,0,32637195.2,-5465204.79999995
usc000tff7,2015-01-13T19:17:01.700Z,2.5,reviewed,"4 km NW of Perkins, Oklahoma",-97.0632,36.0049,4.813,1143,1,-94977.4221218768,1439817.56810076,0,32642221.7,-5460178.29999995
usc000tfdb,2015-01-13T20:07:18.200Z,2.5,reviewed,"3 km NE of Renfrow, Oklahoma",-97.6216,36.9479,4.807,1399,0,-143053.845096182,1546139.01284814,0,32645238.2,-5457161.79999995
usc000tfsb,2015-01-13T20:16:48.500Z,2.5,reviewed,"6 km ENE of Covington, Oklahoma",-97.519,36.3311,7.063,1227,1,-135107.929531864,1476899.19257559,0,32645808.5,-5456591.5
usc000tfds,2015-01-13T20:18:37.500Z,2.9,reviewed,"8 km S of Guthrie, Oklahoma",-97.4139,35.8073,6.448,1098,1,-126633.19223095,1418102.05272341,0,32645917.5,-5456482.5
usc000tff8,2015-01-13T21:02:06.500Z,2.6,reviewed,"6 km SSW of Deer Creek, Oklahoma",-97.5572,36.7553,6.87,1356,0,-137726.719943381,1524467.76133039,0,32648526.5,-5453873.5
usc000tfgh,2015-01-13T22:28:06.800Z,2.6,reviewed,"12 km ESE of Orlando, Oklahoma",-97.2485,36.1217,5.47,1185,1,-111357.860929704,1453097.96572392,0,32653686.8,-5448713.20000005
usc000tfh3,2015-01-14T00:06:42.400Z,3,reviewed,"7 km S of Guthrie, Oklahoma",-97.4146,35.8085,6.712,1098,1,-126693.881817937,1418237.3307142,0,32659602.4000001,-5442797.59999991
usc000tfh9,2015-01-14T00:46:27.600Z,3.1,reviewed,"6 km SSW of Deer Creek, Oklahoma",-97.5552,36.7537,5,1356,0,-137552.778910035,1524285.63150018,0,32661987.5999999,-5440412.4000001
usc000tfhw,2015-01-14T01:42:36Z,3.1,reviewed,"6 km ENE of Covington, Oklahoma",-97.516,36.3318,7.158,1227,1,-134839.8655501,1476973.32756661,0,32665356,-5437044
usc000tfr9,2015-01-14T02:11:41.500Z,2.5,reviewed,"7 km NE of Nardin, Oklahoma",-97.3856,36.8583,7.595,1357,0,-122382.432727417,1535771.53393394,0,32667101.5,-5435298.5
usc000tfit,2015-01-14T03:45:52Z,3.3,reviewed,"4 km SE of Cherokee, Oklahoma",-98.3125,36.7276,4.915,1310,1,-204593.785706646,1522725.35672217,0,32672752,-5429648
usc000tfk0,2015-01-14T06:53:24.300Z,2.9,reviewed,"9 km N of Lucien, Oklahoma",-97.451,36.3621,6.935,1227,1,-129007.115208213,1480276.56820751,0,32684004.3,-5418395.70000005
usc000tfmy,2015-01-14T08:13:50.400Z,2.7,reviewed,"7 km ENE of Covington, Oklahoma",-97.5129,36.3334,5,1227,1,-134561.308006361,1477148.12431397,0,32688830.4000001,-5413569.59999991
usc000tfmm,2015-01-14T10:39:27Z,2.7,reviewed,"7 km W of Jefferson, Oklahoma",-97.8708,36.7143,5.923,1311,1,-165550.241792949,1520375.47589319,0,32697567,-5404833
ismpkansas70066643,2015-01-14T13:21:39.100Z,2.68,reviewed,"2 km W of Freeport, Kansas",-97.8898333,37.1998333,7.89,1440,0,-166152.534682213,1574800.36296517,0,32707299.0999999,-5395100.9000001
usc000tfmp,2015-01-14T13:52:23.200Z,2.5,reviewed,"8 km W of Jefferson, Oklahoma",-97.8802,36.7128,6.25,1311,1,-166385.279950065,1520223.87493722,0,32709143.2,-5393256.79999995
usc000tfrx,2015-01-14T18:23:11.800Z,3,reviewed,"3 km N of Meridian, Oklahoma",-97.2447,35.8765,5.269,1142,1,-111378.56954995,1425637.70792091,0,32725391.8,-5377008.20000005
usc000tgac,2015-01-15T05:57:43.700Z,2.5,reviewed,"6 km S of Guthrie, Oklahoma",-97.4248,35.8168,6.793,1098,1,-127593.409698303,1419180.19945569,0,32767063.7000001,-5335336.29999995
usc000tfyb,2015-01-15T06:57:07.400Z,3,reviewed,"4 km NE of Renfrow, Oklahoma",-97.6158,36.9518,5,1399,0,-142534.802342397,1546567.21577071,0,32770627.4000001,-5331772.59999991
usc000tfyf,2015-01-15T07:23:50.500Z,2.6,reviewed,"7 km SSW of Guthrie, Oklahoma",-97.4467,35.8124,5.284,1098,1,-129561.943298439,1418717.23036069,0,32772230.5,-5330169.5
usc000tfyh,2015-01-15T07:36:31.200Z,3.3,reviewed,"6 km ENE of Covington, Oklahoma",-97.5209,36.3294,7.045,1227,1,-135279.958439305,1476711.50584793,0,32772991.2000001,-5329408.79999995
usc000tfyj,2015-01-15T07:43:14.600Z,2.7,reviewed,"4 km ESE of Kremlin, Oklahoma",-97.7799,36.5308,3.355,1269,0,-157892.308688841,1499667.48287429,0,32773394.5999999,-5329005.4000001
usc000tfyn,2015-01-15T07:47:28.100Z,3.1,reviewed,"7 km W of Jefferson, Oklahoma",-97.8734,36.715,5.58,1311,1,-165778.744518261,1520458.41645538,0,32773648.0999999,-5328751.9000001
usc000tg1d,2015-01-15T10:05:55.700Z,2.5,reviewed,"7 km SSW of Guthrie, Oklahoma",-97.448,35.8142,6.977,1098,1,-129675.287528934,1418920.52077624,0,32781955.7,-5320444.29999995
usc000tg1z,2015-01-15T14:43:31Z,2.5,reviewed,"1 km N of Breckinridge, Oklahoma",-97.7349,36.4546,5,1269,0,-154056.694217602,1491059.20343929,0,32798611,-5303789
usc000tg1l,2015-01-15T14:59:44.600Z,2.8,reviewed,"7 km S of Manchester, Oklahoma",-98.0248,36.9295,5,1397,0,-178662.303490645,1544760.22125575,0,32799584.5999999,-5302815.4000001
usc000tg1m,2015-01-15T15:05:56.600Z,2.5,reviewed,"7 km SSE of Manchester, Oklahoma",-98.021,36.9293,3.774,1397,0,-178327.529959325,1544730.67994889,0,32799956.5999999,-5302443.4000001
usc000tg73,2015-01-15T16:01:48.010Z,2.7,reviewed,"6 km SW of Mayfield, Kansas",-97.5941,37.2102,6.14,1442,0,-140135.094409599,1575485.27940015,0,32803308.01,-5299091.99000001
usc000tg1w,2015-01-15T16:04:46.340Z,2.9,reviewed,"3 km SW of Bluff City, Kansas",-97.9016,37.0535,9.5,1397,0,-167515.00267236,1558426.89270347,0,32803486.3399999,-5298913.66000009
usc000tg6c,2015-01-15T17:06:24.100Z,2.7,reviewed,"4 km ENE of Covington, Oklahoma",-97.5349,36.3222,6.646,1227,1,-136538.137623129,1475925.17471287,0,32807184.0999999,-5295215.9000001
usc000tg6h,2015-01-15T18:06:55.300Z,2.9,reviewed,"7 km SSW of Guthrie, Oklahoma",-97.4511,35.816,6.709,1098,1,-129949.80843081,1419126.27280472,0,32810815.3,-5291584.70000005
usc000tg6m,2015-01-15T18:47:20.800Z,3.6,reviewed,"4 km NE of Renfrow, Oklahoma",-97.6149,36.9524,5.049,1399,0,-142454.275804296,1546633.08453431,0,32813240.8,-5289159.20000005
usc000tg88,2015-01-15T19:22:40.500Z,2.5,reviewed,"4 km ENE of Covington, Oklahoma",-97.5387,36.3212,7.088,1227,1,-136877.953320567,1475818.64813796,0,32815360.5,-5287039.5
usc000tg9c,2015-01-15T19:51:51.200Z,2.5,reviewed,"4 km NE of Renfrow, Oklahoma",-97.6158,36.9542,5,1399,0,-142530.230393399,1546836.08882157,0,32817111.2,-5285288.79999995
usc000tgam,2015-01-15T22:29:21.700Z,2.7,reviewed,"7 km S of Guthrie, Oklahoma",-97.439,35.816,4.735,1098,1,-128866.304881206,1419109.79606306,0,32826561.7,-5275838.29999995
usc000tgb2,2015-01-16T00:14:58.100Z,2.7,reviewed,"5 km NW of Nescatunga, Oklahoma",-98.1908,36.7968,4.984,1353,1,-193649.871606364,1530221.09000553,0,32832898.0999999,-5269501.9000001
usc000tiq3,2015-01-16T00:15:57.800Z,2.9,reviewed,"2 km NE of Medford, Oklahoma",-97.7084,36.8224,5.437,1355,1,-150963.105187257,1532214.04103034,0,32832957.8,-5269442.20000005
usc000tir4,2015-01-16T00:19:18Z,2.7,reviewed,"7 km N of Crescent, Oklahoma",-97.6031,36.0191,5.474,1141,0,-143176.958497195,1442084.08886951,0,32833158,-5269242
usc000tgbn,2015-01-16T03:58:19.400Z,3.1,reviewed,"7 km S of Guthrie, Oklahoma",-97.4399,35.8155,6,1098,1,-128947.744332591,1419055.03965308,0,32846299.4000001,-5256100.5999999
usc000tgce,2015-01-16T06:53:31.300Z,3,reviewed,"6 km NNE of Wakita, Oklahoma",-97.9071,36.9377,4.546,1397,0,-168259.807812142,1545463.96490411,0,32856811.3,-5245588.70000005
ismpkansas70067083,2015-01-16T07:24:09.610Z,2.73,reviewed,"8 km NNE of Manchester, Oklahoma",-98.016,37.0728333,7.01,1397,0,-177545.261373393,1560800.46027177,0,32858649.6099999,-5243750.39000011
usc000tglu,2015-01-16T07:40:26.800Z,2.5,reviewed,"6 km S of Guthrie, Oklahoma",-97.4331,35.8187,5.183,1098,1,-128333.425520057,1419404.08958926,0,32859626.8,-5242773.20000005
usc000tgdp,2015-01-16T13:41:31.600Z,3.1,reviewed,"5 km NW of Quinlan, Oklahoma",-99.0853,36.4888,7.684,1263,1,-273813.062387831,1497929.10228286,0,32881291.5999999,-5221108.4000001
usc000tgha,2015-01-16T14:34:22.700Z,2.5,reviewed,"6 km W of Lamont, Oklahoma",-97.6317,36.7013,4.548,1313,0,-144419.117156658,1518529.35709156,0,32884462.7,-5217937.29999995
usc000tgjf,2015-01-16T14:42:57.700Z,2.5,reviewed,"5 km NE of Hunter, Oklahoma",-97.6156,36.6008,2.546,1313,0,-143185.667767462,1507247.66742144,0,32884977.7,-5217422.29999995
usc000tgla,2015-01-16T19:13:15.900Z,2.8,reviewed,"5 km ENE of Covington, Oklahoma",-97.5325,36.3264,6.596,1227,1,-136317.076566859,1476392.10089922,0,32901195.9000001,-5201204.0999999
usc000tgmf,2015-01-16T21:50:44.600Z,2.7,reviewed,"4 km S of Fallis, Oklahoma",-97.1161,35.7089,6.199,1100,1,-100092.091756848,1406730.70240576,0,32910644.5999999,-5191755.4000001
usc000tgmg,2015-01-16T22:29:34Z,3.4,reviewed,"6 km NE of Hunter, Oklahoma",-97.6125,36.6032,5.645,1313,0,-142906.388884022,1507511.82611402,0,32912974,-5189426
usc000tgns,2015-01-17T01:04:17.100Z,3.2,reviewed,"7 km S of Manchester, Oklahoma",-98.0313,36.93,5,1397,0,-179234.559491565,1544828.4707741,0,32922257.0999999,-5180142.9000001
usc000tgpe,2015-01-17T06:33:41.400Z,3.4,reviewed,"7 km SSW of Jet, Oklahoma",-98.2171,36.603,5,1310,1,-196480.657016736,1508569.0168872,0,32942021.4000001,-5160378.59999991
usc000tgs3,2015-01-17T17:47:26.100Z,3.1,reviewed,"5 km S of Pawnee, Oklahoma",-96.8061,36.2888,5,1230,1,-71741.1972819813,1471385.77465272,0,32982446.0999999,-5119953.9000001
usc000tgv8,2015-01-17T22:42:13.200Z,3.2,reviewed,"5 km S of Langston, Oklahoma",-97.2665,35.8936,6.898,1142,1,-113303.651461943,1427578.05390309,0,33000133.2,-5102266.79999995
usc000tgxs,2015-01-18T10:17:26.700Z,3.1,reviewed,"9 km ENE of Cherokee, Oklahoma",-98.2708,36.7989,6.003,1353,1,-200714.312754702,1530622.29557601,0,33041846.7,-5060553.29999995
usc000tgxv,2015-01-18T11:12:49.900Z,2.9,reviewed,"4 km NE of Renfrow, Oklahoma",-97.6148,36.9536,4.895,1399,0,-142443.170849043,1546767.37118894,0,33045169.9000001,-5057230.0999999
usc000tgyx,2015-01-18T16:23:04.600Z,3,reviewed,"3 km W of Jefferson, Oklahoma",-97.8273,36.7234,4.952,1312,1,-161681.731730902,1521319.89651368,0,33063784.5999999,-5038615.4000001
usc000tgz2,2015-01-18T16:53:15.800Z,2.8,reviewed,"3 km W of Jefferson, Oklahoma",-97.8326,36.7248,5,1312,1,-162147.599718863,1521485.74497061,0,33065595.8,-5036804.20000005
usc000th1l,2015-01-18T23:54:38.800Z,3.1,reviewed,"11 km S of Bluff City, Kansas",-97.8559,36.9745,5,1398,0,-163662.592253375,1549497.06576309,0,33090878.8,-5011521.20000005
usc000th1v,2015-01-19T01:01:03.300Z,3.8,reviewed,"2 km ENE of Medford, Oklahoma",-97.709,36.8175,4.946,1355,1,-151025.990712585,1531666.08964313,0,33094863.3,-5007536.70000005
usc000th2x,2015-01-19T08:07:36.700Z,2.9,reviewed,"11 km S of Bluff City, Kansas",-97.859,36.9744,5,1398,0,-163936.150166173,1549491.20629477,0,33120456.7,-4981943.29999995
usc000th34,2015-01-19T09:51:15.500Z,2.7,reviewed,"4 km NE of Renfrow, Oklahoma",-97.6166,36.9495,5,1399,0,-142609.749669722,1546310.74625047,0,33126675.5,-4975724.5
usc000th35,2015-01-19T09:54:31.660Z,3.5,reviewed,"2 km NW of Freeport, Kansas",-97.8723,37.2146,5,1441,0,-164578.623503724,1576424.26669435,0,33126871.6600001,-4975528.33999991
usc000th3e,2015-01-19T10:19:20.200Z,3.8,reviewed,"6 km NW of Nescatunga, Oklahoma",-98.1959,36.8025,4.268,1353,1,-194085.837216017,1530869.94244477,0,33128360.2,-4974039.79999995
usc000th65,2015-01-19T10:27:29.600Z,2.9,reviewed,"6 km SSW of Guthrie, Oklahoma",-97.4485,35.8204,5.529,1098,1,-129709.480857309,1419615.32037134,0,33128849.5999999,-4973550.4000001
usc000thnl,2015-01-19T11:05:01.200Z,2.5,reviewed,"7 km WSW of Pawnee, Oklahoma",-96.8749,36.3005,5.028,1230,1,-77852.0214511946,1472750.33946706,0,33131101.2,-4971298.79999995
usc000thnf,2015-01-19T12:30:17.600Z,2.5,reviewed,"3 km SSE of Perry, Oklahoma",-97.2797,36.2579,5,1228,1,-113935.123513697,1468387.70694954,0,33136217.5999999,-4966182.4000001
usc000thn0,2015-01-19T12:43:35.600Z,2.6,reviewed,"7 km S of Guthrie, Oklahoma",-97.4169,35.8084,5.581,1098,1,-126900.025246299,1418229.20404331,0,33137015.5999999,-4965384.4000001
usc000th61,2015-01-19T14:48:13.400Z,3.4,reviewed,"5 km S of Pawnee, Oklahoma",-96.811,36.2908,3.947,1230,1,-72175.3647251179,1471613.48742752,0,33144493.4000001,-4957906.5999999
usc000thke,2015-01-19T18:30:44.800Z,2.8,reviewed,"6 km S of Guthrie, Oklahoma",-97.4389,35.8204,5.312,1098,1,-128849.891252769,1419602.2608828,0,33157844.8,-4944555.20000005
ismpkansas70067863,2015-01-19T18:45:33.860Z,2.77,reviewed,"2 km W of Freeport, Kansas",-97.8866667,37.199,7.9,1440,0,-165876.020203294,1574701.47140231,0,33158733.8599999,-4943666.1400001
usc000th93,2015-01-19T19:10:11.700Z,2.6,reviewed,"10 km WSW of Red Rock, Oklahoma",-97.291,36.4219,5.668,1271,1,-114691.594805801,1486769.07867348,0,33160211.7,-4942188.29999995
usc000thas,2015-01-19T21:17:09.900Z,3,reviewed,"5 km S of Pawnee, Oklahoma",-96.8017,36.2881,3.966,1230,1,-71350.277296271,1471304.06126073,0,33167829.9000001,-4934570.0999999
ismpkansas70067963,2015-01-19T23:21:06.170Z,2.71,reviewed,"2 km ESE of Milan, Kansas",-97.6523333,37.2498333,4.78,1441,0,-145176.578850548,1580013.34163339,0,33175266.1700001,-4927133.82999992
usc000thch,2015-01-20T00:25:47.400Z,3.1,reviewed,"5 km NNW of Nescatunga, Oklahoma",-98.1662,36.8046,6.086,1353,1,-191455.881478755,1531044.91625033,0,33179147.4000001,-4923252.59999991
usc000thim,2015-01-20T03:22:00.100Z,2.7,reviewed,"4 km ENE of Renfrow, Oklahoma",-97.6082,36.9373,5.756,1399,0,-141891.938751205,1544931.40656715,0,33189720.0999999,-4912679.9000001
usc000thgu,2015-01-20T03:39:10.600Z,2.6,reviewed,"3 km W of Jefferson, Oklahoma",-97.8262,36.7201,6.096,1312,1,-161591.518479192,1520948.38224719,0,33190750.5999999,-4911649.4000001
usc000thdg,2015-01-20T04:10:49.540Z,2.6,reviewed,"11 km W of Norwich, Kansas",-97.9728,37.4451,6.38,1483,0,-172875.339989101,1602428.09980333,0,33192649.54,-4909750.46000004
usc000thha,2015-01-20T05:39:35.100Z,2.6,reviewed,"3 km NE of Renfrow, Oklahoma",-97.6224,36.9494,7.078,1399,0,-143121.543279645,1546308.26250896,0,33197975.0999999,-4904424.9000001
usc000thgr,2015-01-20T15:27:03.300Z,3.5,reviewed,"3 km ENE of Renfrow, Oklahoma",-97.6179,36.9395,1.649,1399,0,-142743.493673245,1545192.39829775,0,33233223.3,-4869176.70000005
usc000thki,2015-01-20T19:37:04.150Z,2.6,reviewed,"6 km NE of Irving, Texas",-96.9093,32.8615,8.77,413,0,-84592.4158319123,1088243.44571572,0,33248224.1500001,-4854175.84999991
usc000thky,2015-01-20T20:25:49.390Z,3,reviewed,"4 km ENE of Irving, Texas",-96.9055,32.8221,9.04,370,0,-84280.7975607004,1083844.22273182,0,33251149.3900001,-4851250.60999989
usc000ti0s,2015-01-20T20:50:02.540Z,2.5,reviewed,"4 km NNE of Irving, Texas",-96.9265,32.8526,8.32,412,0,-86202.1672968067,1087265.90864609,0,33252602.54,-4849797.46000004
usc000tstv,2015-01-21T00:12:12Z,2.5,reviewed,"3 km W of Jefferson, Oklahoma",-97.8297,36.7224,4.943,1312,1,-161896.217320015,1521211.96922507,0,33264732,-4837668
usc000tifi,2015-01-22T01:13:34.300Z,2.6,reviewed,"2 km SSE of Pawnee, Oklahoma",-96.7961,36.3162,5,1230,1,-70825.530661328,1474447.13584287,0,33354814.3,-4747585.70000005
usc000ti3i,2015-01-22T03:23:22.300Z,3.1,reviewed,"1 km ENE of Renfrow, Oklahoma",-97.6441,36.9312,2.275,1398,0,-145070.917068404,1544302.23002699,0,33362602.3,-4739797.70000005
usc000tif4,2015-01-22T05:11:03.900Z,2.6,reviewed,"3 km WSW of Pawnee, Oklahoma",-96.845,36.3291,5,1230,1,-75162.9908421558,1475929.54106373,0,33369063.9000001,-4733336.09999991
